tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,inbound_flag,brand_hint,normalized_text,text_length,word_count
1023949,203076,True,Thu Oct 12 16:35:20 +0000 2017,Soooooooooooo I done a @362317 and left my Nintendo Switch on an @AmericanAir flight ahahaha 😩😩😩😩😩😩😩😩,"1023950,1023951,1023952,1023953,1023954,1023947,1023955,1023956,1023957",,True,AmericanAir,soooooooooooo i done a @362317 and left my nintendo switch on an @americanair flight ahahaha 😩😩😩😩😩😩😩😩,101,16
1024302,362404,True,Sat Oct 14 16:59:05 +0000 2017,@AppleSupport At some point the apps from the dock doesn’t do the split view. It just not working,1024304,1024300.0,True,AppleSupport,@applesupport at some point the apps from the dock doesn’t do the split view. it just not working,97,18
1025261,362606,True,Thu Oct 12 18:47:23 +0000 2017,"@AskTarget Okay this was basically no help but cool, thanks. Would I have been notified if my order was cancelled?",1025263,1025260.0,True,AskTarget,"@asktarget okay this was basically no help but cool, thanks. would i have been notified if my order was cancelled?",114,20
1025467,362653,True,Sat Oct 14 16:48:20 +0000 2017,@ChipotleTweets I suppose Cheezits are made from real cheese too... https://t.co/TfkuvCpidW,,1025466.0,True,unknown,@chipotletweets i suppose cheezits are made from real cheese too... https://t.co/tfkuvcpidw,91,11
1025495,169955,True,Mon Oct 23 01:22:00 +0000 2017,@AirAsiaSupport And also pls help to check my bag status is it correct will be carried by that flight? Thanks,1025498,1025494.0,True,AirAsiaSupport,@airasiasupport and also pls help to check my bag status is it correct will be carried by that flight? thanks,109,20
102558,138518,True,Thu Nov 30 17:02:26 +0000 2017,"Shoutout to @SouthwestAir for always killing customer service while others limp along. My mom has been too ill to use her ticket &amp; they took care of it. Means a lot to her, &amp; me. 💯",102557,,True,SouthwestAir,"shoutout to @southwestair for always killing customer service while others limp along. my mom has been too ill to use her ticket &amp; they took care of it. means a lot to her, &amp; me. 💯",188,36
1025840,362736,True,Thu Oct 12 16:57:30 +0000 2017,@TMobileHelp so is the @35622 supposed to be in stock tomorrow in stores or what?,1025838,,True,TMobileHelp,@tmobilehelp so is the @35622 supposed to be in stock tomorrow in stores or what?,81,15
1025908,362745,True,Mon Oct 23 00:12:05 +0000 2017,@TMobileHelp @115913 @115913 - already waiting in DM. I've given tmobile weeks to fix this. Tired of lies.,,1025907.0,True,unknown,@tmobilehelp @115913 @115913 - already waiting in dm. i've given tmobile weeks to fix this. tired of lies.,106,18
1025933,204598,True,Thu Oct 12 14:51:42 +0000 2017,@362751  #XboxHelp Are you using the bedrock edition on the Xbox.,1025932,1025934.0,True,unknown,@362751 #xboxhelp are you using the bedrock edition on the xbox.,65,11
1026119,362788,True,Mon Oct 16 18:58:19 +0000 2017,@AskPayPal Too late now. We figured it out!,1026118,1026120.0,True,AskPayPal,@askpaypal too late now. we figured it out!,43,8
1026886,362988,True,Sat Oct 14 14:02:26 +0000 2017,😎🤘❤ @116062 Where is your #vinyl section? 🤔 #album #lps  #music #videos #selfie #nyc #newyorkcity #miami #la #chicago #iphone #rock #country https://t.co/Pwvn50q5yN,1026885,,True,AskTarget,😎🤘❤ @116062 where is your #vinyl section? 🤔 #album #lps #music #videos #selfie #nyc #newyorkcity #miami #la #chicago #iphone #rock #country https://t.co/pwvn50q5yn,164,22
1026908,362993,True,Sat Oct 14 16:57:22 +0000 2017,@SW_Help lads I never ask for anything. Don’t leave me sitting outside Clapham. It’s life and death that I’m not late https://t.co/uMni7bqGH5,1026907,,True,unknown,@sw_help lads i never ask for anything. don’t leave me sitting outside clapham. it’s life and death that i’m not late https://t.co/umni7bqgh5,141,22
1027005,363016,True,Mon Oct 23 00:30:24 +0000 2017,"@115858 and my phone just froze and crashed again, thanks for making #ios11 a steaming pile of garbage",1027002,,True,AppleSupport,"@115858 and my phone just froze and crashed again, thanks for making #ios11 a steaming pile of garbage",102,18
1027115,363045,True,Sun Oct 22 22:30:42 +0000 2017,"@SpotifyCares Some songs disappeared from my offline playlist, I’m sure I haven’t accidentally deleted them, what’s wrong?",1027114,,True,SpotifyCares,"@spotifycares some songs disappeared from my offline playlist, i’m sure i haven’t accidentally deleted them, what’s wrong?",122,17
1027492,363137,True,Sat Oct 14 17:37:15 +0000 2017,@AmazonHelp Credit me now or I won't stop and will have friends post and retweet too. FB also,,1027491.0,True,unknown,@amazonhelp credit me now or i won't stop and will have friends post and retweet too. fb also,93,18
1027533,363148,True,Thu Oct 12 17:36:56 +0000 2017,@SpotifyCares Hi! DM’d!,,1027532.0,True,unknown,@spotifycares hi! dm’d!,23,3
1028162,363311,True,Mon Oct 23 02:41:22 +0000 2017,??さっきショートメールでAmazonを名乗る業者から「サイト利用料金が未払いで本日中に連絡しないと法的手段を～｣みたいなメール届いてた😓架空請求らしいから無視無視(--;),1028161,,True,AmazonHelp,??さっきショートメールでamazonを名乗る業者から「サイト利用料金が未払いで本日中に連絡しないと法的手段を～｣みたいなメール届いてた😓架空請求らしいから無視無視(--;),87,1
1028445,363339,True,Sat Oct 14 16:55:33 +0000 2017,my phone died and now ive plugged it in and its comepletly blackscreen and it wont even show the charging symbol HELP @AppleSupport,1028443,,True,AppleSupport,my phone died and now ive plugged it in and its comepletly blackscreen and it wont even show the charging symbol help @applesupport,131,23
1028745,363417,True,Mon Oct 23 03:15:26 +0000 2017,"Ever since chipotle gave me food poisoning, I’ve never been back lol. That food poisoning changed my life for 6 months",1028744,,True,ChipotleTweets,"ever since chipotle gave me food poisoning, i’ve never been back lol. that food poisoning changed my life for 6 months",118,21
102883,138631,True,Thu Nov 30 18:22:07 +0000 2017,@AmazonHelp They called be back twice with no caller id. They didn't legibly introduce who they were.,102887,102882.0,True,AmazonHelp,@amazonhelp they called be back twice with no caller id. they didn't legibly introduce who they were.,101,17
102899,138633,True,Fri Dec 01 07:02:23 +0000 2017,@AmazonHelp Ohkkkk but i m waiting so plese do fast,102900,102898.0,True,AmazonHelp,@amazonhelp ohkkkk but i m waiting so plese do fast,51,10
102920,138636,True,Thu Nov 30 17:51:14 +0000 2017,@AmazonHelp In my recent order of worth 11k.. I had no option to pay via card. No machine available with delivery personnel. Going back to stone age? #delhivery,102919,,True,AmazonHelp,@amazonhelp in my recent order of worth 11k.. i had no option to pay via card. no machine available with delivery personnel. going back to stone age? #delhivery,160,28
1029255,363535,True,Sun Oct 22 19:25:36 +0000 2017,@hulu_support Please Un-Block My IP. I am A US Resident and use a VPN for work the is in the US. I can Provide My US Passport or DL to Prove,1029253,,True,hulu_support,@hulu_support please un-block my ip. i am a us resident and use a vpn for work the is in the us. i can provide my us passport or dl to prove,140,31
1029801,363650,True,Mon Oct 23 05:46:36 +0000 2017,@AmericanAir Michelle at DFW is a saint! Back in the great state of KY. Thanks @AmericanAir !,1029803,1029800.0,True,AmericanAir,@americanair michelle at dfw is a saint! back in the great state of ky. thanks @americanair !,93,17
1030631,363854,True,Mon Oct 23 02:59:15 +0000 2017,"@PearsonSupport hopefully the team can resolve this before midnight, i have test i must do and submit 😞",1030658,1030626.0,True,PearsonSupport,"@pearsonsupport hopefully the team can resolve this before midnight, i have test i must do and submit 😞",103,18
1030807,363907,True,Sat Oct 14 17:47:05 +0000 2017,8 Stores later and no #LGV30 anywhere :( Weird thing is all the stores stated they didn't have any on launch day. Can you explain @115911,"1030806,1030808",,True,TMobileHelp,8 stores later and no #lgv30 anywhere :( weird thing is all the stores stated they didn't have any on launch day. can you explain @115911,137,26
1031051,363974,True,Sat Oct 14 10:19:15 +0000 2017,"Dis @257377 , @129009 @XboxSupport ne respectant pas ses nouveaux clients, tu veux pas m'aider à résoudre mon problème avec ton jeu?",1031050,,True,XboxSupport,"dis @257377 , @129009 @xboxsupport ne respectant pas ses nouveaux clients, tu veux pas m'aider à résoudre mon problème avec ton jeu?",132,22
1031425,364064,True,Sun Oct 22 10:57:45 +0000 2017,"Updated @115777 @115769 CC to ""classic"" and it's 2 hours since I started importing images and still nothing. That's some upgrade 😡","1031424,1031426",,True,AdobeCare,"updated @115777 @115769 cc to ""classic"" and it's 2 hours since i started importing images and still nothing. that's some upgrade 😡",130,22
1031445,364066,True,Sat Oct 14 17:00:07 +0000 2017,@AskPlayStation what would cause my ps4 to connect to internet and get an IP but either psn or Nat type fail,1031444,,True,AskPlayStation,@askplaystation what would cause my ps4 to connect to internet and get an ip but either psn or nat type fail,108,21
1031604,188922,True,Thu Oct 12 20:09:59 +0000 2017,"@SouthwestAir I'm happy to wait out a repair, and thankful you've got my back--and my FREE checked bag! #LUV",,1031603.0,True,unknown,"@southwestair i'm happy to wait out a repair, and thankful you've got my back--and my free checked bag! #luv",108,19
1031803,364141,True,Sat Oct 14 17:31:13 +0000 2017,"@AppleSupport Mouse pad doesn’t work, keyboard doesn’t work, screen is completely frozen",1031801,1031805.0,True,AppleSupport,"@applesupport mouse pad doesn’t work, keyboard doesn’t work, screen is completely frozen",88,12
1031905,364163,True,Mon Oct 23 04:33:51 +0000 2017,"メッセージから、Amazonより、有料動画の未納金があります！
と来たよ！

みてないよ！w",1031903,,True,AmazonHelp,メッセージから、amazonより、有料動画の未納金があります！ と来たよ！ みてないよ！w,46,3
1031911,364165,True,Thu Oct 12 15:54:51 +0000 2017,@116827 FYI I received this text. I do not have a WF account and I did not click the link... is this a valid website? I deleted the text https://t.co/aJnO3iWXoM,1031910,,True,Ask_WellsFargo,@116827 fyi i received this text. i do not have a wf account and i did not click the link... is this a valid website? i deleted the text https://t.co/ajno3iwxom,160,30
103192,138702,True,Mon Oct 23 05:16:45 +0000 2017,@AppleSupport @AppleSupport I need to charge the battery 3 times a day. And I'm sick of it.,103191,103193.0,True,AppleSupport,@applesupport @applesupport i need to charge the battery 3 times a day. and i'm sick of it.,91,17
1032010,364197,True,Mon Oct 23 05:08:17 +0000 2017,@VirginTrains help a girl out. It's my birthday and I've lost my railcard. Being charged £92 which is a terrible start to being 24 :(,"1032008,1032012",,True,VirginTrains,@virgintrains help a girl out. it's my birthday and i've lost my railcard. being charged £92 which is a terrible start to being 24 :(,133,25
1032504,364294,True,Thu Oct 12 17:52:02 +0000 2017,@British_Airways what's the number I can call for customer service from abroad? :),"1032503,1032505",,True,British_Airways,@british_airways what's the number i can call for customer service from abroad? :),82,13
1032896,364391,True,Mon Oct 23 05:39:19 +0000 2017,@VirginTrains Ok relax RD we aint boys like that,,1032895.0,True,unknown,@virgintrains ok relax rd we aint boys like that,48,9
1033004,364408,True,Mon Oct 23 05:40:38 +0000 2017,@Safaricom_Care hello,1033003,1033005.0,True,Safaricom_Care,@safaricom_care hello,21,2
1033089,364425,True,Sat Oct 14 22:55:35 +0000 2017,@AmazonHelp No. That wasn't discussed as I explained we really needed the item asap which is why it was ordered as showed next day delivery (thurs),1033090,1033087.0,True,AmazonHelp,@amazonhelp no. that wasn't discussed as i explained we really needed the item asap which is why it was ordered as showed next day delivery (thurs),147,26
1033156,364118,True,Sat Oct 14 18:35:34 +0000 2017,"@AmazonHelp Je l'ai signalé là, sur tweeter. On verra semaine prochaine...",,1033155.0,True,unknown,"@amazonhelp je l'ai signalé là, sur tweeter. on verra semaine prochaine...",74,11
1033253,364461,True,Sat Oct 14 17:53:45 +0000 2017,Since updating my iPhone 6 to iOS 11.0.3 @115858 I’ve had nothing but trouble. Very glitchy slow and annoying! And phone overheats! 😅Any updates coming?,1033251,,True,AppleSupport,since updating my iphone 6 to ios 11.0.3 @115858 i’ve had nothing but trouble. very glitchy slow and annoying! and phone overheats! 😅any updates coming?,152,25
1033607,364432,True,Thu Nov 16 14:25:41 +0000 2017,@AdobeCare downloaded/installed last night and did some quick edits... seemed OK. i'll try to import photos today and see if that's improved.,,1033606.0,True,unknown,@adobecare downloaded/installed last night and did some quick edits... seemed ok. i'll try to import photos today and see if that's improved.,141,22
